Fecha,Equipo,Componente,Aceite Lubricante,nflota,cambioLubricanate,Contenido de agua %,Punto de inflamacion °C,Glicol %,Nitracion A/cm,Oxidación A/cm,Hollín %,Sulfatacion A/cm,Diesel %,N de part >4µm,N° de part >6µm,N° de part>14µm,Código ISO 4406,Viscosidad 100°C cSt(mm2/s),Viscosidad 40°C cSt(mm2/s),TAN mg KOH/g,TBN mg KOH/g,Plata (Ag) ppm,Aluminio (Al) ppm,Bario (Ba) ppm,Boro (B) ppm,Calcio (Ca) ppm,Cromo (Cr) ppm,Cobre (Cu) ppm,Hierro (Fe) ppm,Potasio (K) ppm,Magnesio (Mg) ppm,Molibdeno (Mo) ppm,Sodio (Na) ppm,Níquel (Ni) ppm,Plomo (Pb) ppm,Fósforo (P) ppm,Silicio (Si) ppm,Estaño (Sn) ppm,Titanio (Ti) ppm,Vanadio (V) ppm,Zinc (Zn) ppm,Residuo Ferroso Total mg/kg,Numero Muestra,Numero Registro,Numero Serie Equipo,Criticidad
2023-09-14 00:00:00,KOMATSU 960 E2-K,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,912,Cambio Aceite,0.3,213,0.12,4,4,0.03,4,0.11,1247,3311,847,20/18/14,16.15,94.55,2.14,2,2,13,9,9,89,9,29,185,4,6,0,11,7,3,6,22,8,5,3,60,475,C03888,3888,LAJ887,Atencion
2023-09-14 00:00:00,KOMATSU 960 E2-K,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT1,Cambio Aceite,0.82,196,0.35,1,2,0.46,4,0.95,3154,4000,383,21/19/16,13.42,84.94,2.12,3,2,17,9,6,234,3,18,105,6,3,0,0,0,3,7,19,7,5,0,29,401,E03889,3889,LAJ217,Atencion
2023-09-14 00:00:00,KOMATSU 980 E5,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,RT4,Muestreo,0.46,183,0.43,3,4,1.45,1,0.55,8321,4413,172,20/16/14,17.8,92.2,2.87,3,2,19,3,4,158,1,27,142,3,7,3,10,1,0,8,20,4,7,3,4,434,D03890,3890,LAJ014,Atencion
2023-09-15 00:00:00,KOMATSU 930 E4,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.27,212,0.09,3,3,0.67,1,0.22,3004,4544,610,19/17/15,19.56,95.12,1.8,6,2,9,8,6,690,5,3,7,1,7,3,2,9,3,0,9,2,0,8,75,43,E03891,3891,LAJ755,Normal
2023-09-15 00:00:00,KOMATSU 950 E3,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,511,Cambio Aceite,0.53,246,0.37,3,2,1.39,1,0.4,3924,4070,776,18/17/13,11.74,88.58,1.2,4,4,2,5,4,697,9,14,58,7,9,2,9,6,9,6,4,5,5,6,72,119,D03892,3892,LAJ016,Normal
2023-09-15 00:00:00,CATERPILLAR 797F,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,515,Muestreo,0.12,191,0.34,0,1,0.13,2,0.55,6907,1417,199,21/18/13,19.92,99.91,1.11,1,4,4,3,1,280,6,6,35,6,0,4,28,3,9,0,11,3,4,2,34,47,D03893,3893,LAJ267,Normal
2023-09-15 00:00:00,KOMATSU 980 E5,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,511,Cambio Aceite,0.7,201,0.42,3,0,1.15,1,0.13,2557,1821,721,18/19/15,19.18,114.69,1.77,8,2,4,6,8,76,7,11,80,9,7,2,7,7,7,5,3,9,9,5,72,191,A03894,3894,LAJ632,Normal
2023-09-15 00:00:00,CAEX,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,912,Cambio Aceite,0.2,193,0.34,4,4,1.68,0,0.49,1216,4993,684,21/19/14,11.26,118.14,0.37,6,1,6,9,3,249,1,12,78,7,4,9,23,0,2,0,11,9,5,3,93,61,C03895,3895,LAJ330,Normal
2023-09-16 00:00:00,KOMATSU 950 E4,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,G128,Muestreo,0.76,208,0.25,1,2,0.42,2,0.0,8488,700,920,20/19/13,16.1,99.51,0.22,0,2,3,5,4,383,2,12,97,8,3,4,3,9,7,3,0,2,1,7,41,83,A03896,3896,LAJ807,Normal
2023-09-16 00:00:00,CAEX,SISTEMA HIDRAULICO,MOBIL DTE 24,RT3,Muestreo,0.35,198,0.32,0,1,0.26,3,0.13,2175,769,581,19/17/15,11.14,115.33,0.28,9,3,8,4,3,87,3,7,68,3,7,1,29,5,9,6,6,0,7,2,41,1,D03897,3897,LAJ804,Normal
2023-09-16 00:00:00,KOMATSU 930-E4,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,911,Muestreo,0.84,228,0.11,4,0,0.76,0,0.25,3673,3179,101,18/19/13,17.58,107.61,2.8,8,1,12,6,3,886,5,27,160,5,0,8,13,2,4,5,17,5,0,1,10,288,E03898,3898,LAJ072,Atencion
2023-09-16 00:00:00,KOMATSU 930 E4,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,G128,Cambio Aceite,0.97,210,0.18,0,1,1.72,0,0.31,9704,4584,722,20/16/16,13.62,93.23,3.37,8,4,27,8,2,470,5,40,246,0,7,8,11,6,5,2,30,2,4,0,55,519,A03899,3899,LAJ239,Critico
2023-09-16 00:00:00,CATERPILLAR 24M,MOTOR,MOBIL DELVAC 15W40,513,Cambio Aceite,0.48,215,0.06,0,0,1.54,3,0.03,9690,3833,706,21/19/13,16.87,108.28,1.0,3,1,7,4,4,168,3,11,1,2,6,9,29,2,9,9,12,9,3,9,18,69,E03900,3900,LAJ566,Normal
2023-09-17 00:00:00,KOMATSU 930 E3,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,914,Muestreo,0.63,216,0.06,0,3,0.11,1,0.97,8229,4089,326,18/19/14,14.71,97.28,2.01,1,1,11,0,0,875,7,15,190,2,6,1,5,3,1,4,15,7,7,4,4,269,D03901,3901,LAJ570,Atencion
2023-09-17 00:00:00,KOMATSU 930 E4,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,912,Cambio Aceite,0.74,199,0.29,0,1,0.86,0,0.44,3627,4748,427,18/18/13,10.14,117.22,2.27,1,0,13,6,6,559,1,26,125,0,7,0,28,5,1,5,21,9,4,8,90,457,A03902,3902,LAJ762,Atencion
2023-09-17 00:00:00,CATERPILLAR 988H,MANDO FINAL,MOBIL MOBILTRANS HD 30,911,Muestreo,0.51,191,0.17,2,0,0.98,4,0.44,4087,3354,313,18/17/14,14.88,107.48,1.33,0,3,0,8,2,354,3,11,47,8,2,1,29,2,6,3,8,7,2,6,52,196,D03903,3903,LAJ644,Normal
2023-09-17 00:00:00,KOMATSU 960 E2-K,MANDO FINAL,MOBIL MOBILTRANS HD 30,915,Muestreo,0.04,213,0.04,4,3,1.52,0,0.18,6340,3266,104,18/18/16,19.15,119.65,3.89,0,4,29,6,9,897,0,36,204,7,8,7,29,6,2,2,29,4,8,4,76,511,D03904,3904,LAJ334,Critico
2023-09-17 00:00:00,KOMATSU 930 E5,MASA DERECHA,MOBIL MOBILTRANS HD 30,RT2,Cambio Aceite,0.15,192,0.2,1,4,1.99,2,0.64,6378,2107,382,19/17/16,11.97,92.32,0.52,1,3,6,3,1,470,9,1,40,8,5,4,12,3,2,4,12,7,6,7,48,89,A03905,3905,LAJ250,Normal
2023-09-18 00:00:00,CATERPILLAR 797F,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT4,Muestreo,0.53,216,0.27,4,4,0.45,0,0.81,9806,4486,154,19/19/16,13.37,82.21,2.89,8,2,15,6,0,788,1,15,191,0,1,1,2,9,0,6,16,4,4,1,70,369,C03906,3906,LAJ302,Atencion
2023-09-18 00:00:00,CAEX,MANDO FINAL,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.18,236,0.5,1,3,1.17,4,0.04,7143,2416,280,20/18/15,14.8,108.5,1.63,7,0,0,9,2,145,9,11,19,6,0,8,9,6,7,2,6,7,5,1,96,199,B03907,3907,LAJ269,Normal
2023-09-18 00:00:00,CAEX,MASA DERECHA,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.18,235,0.02,3,3,0.72,1,0.4,2924,4452,431,18/16/13,11.0,80.9,1.11,1,1,1,0,0,265,6,3,38,6,2,3,7,0,4,6,10,7,6,0,52,153,D03908,3908,LAJ277,Normal
2023-09-18 00:00:00,CATERPILLAR 24M,MANDO FINAL,MOBIL MOBILTRANS HD 30,515,Cambio Aceite,0.38,246,0.35,0,0,0.58,4,0.56,9865,4949,408,21/17/13,10.75,110.82,0.29,5,3,7,5,7,917,1,9,41,4,6,3,7,7,1,9,10,8,7,0,83,53,D03909,3909,LAJ540,Normal
2023-09-18 00:00:00,KOMATSU 930 E3,MOTOR TRACCION DER,MOBIL SHC GEAR 680,RT4,Cambio Aceite,0.95,181,0.01,3,4,0.09,2,0.86,9622,4534,239,18/19/15,11.02,105.08,2.62,5,2,12,0,3,857,9,21,156,9,8,9,3,2,4,4,20,8,5,1,95,200,B03910,3910,LAJ525,Atencion
2023-09-19 00:00:00,KOMATSU 950 E3,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,513,Muestreo,0.6,234,0.03,0,3,1.05,1,0.96,1221,3299,547,21/18/14,10.81,94.23,2.0,7,1,15,9,0,95,6,23,128,5,8,3,22,5,9,6,15,4,3,6,44,306,E03911,3911,LAJ478,Atencion
2023-09-19 00:00:00,KOMATSU 930 E5,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,513,Cambio Aceite,0.74,241,0.49,1,4,0.82,2,0.11,5815,3301,610,21/17/15,11.65,80.08,1.71,1,2,0,8,7,238,7,13,49,0,3,7,21,7,6,9,0,0,6,5,69,31,E03912,3912,LAJ832,Normal
2023-09-19 00:00:00,CATERPILLAR 24M,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,913,Cambio Aceite,0.85,215,0.35,2,1,0.88,2,0.88,2980,4937,404,19/19/15,11.86,107.83,1.48,4,3,7,4,0,530,1,9,75,4,7,4,27,7,1,4,7,6,2,8,65,123,D03913,3913,LAJ257,Normal
2023-09-19 00:00:00,CATERPILLAR 988H,MASA DERECHA,MOBIL MOBILTRANS HD 30,915,Muestreo,0.22,228,0.31,0,4,1.74,3,0.29,7543,4788,948,20/18/15,11.01,108.07,3.03,3,1,20,4,8,878,6,49,273,3,6,0,17,3,2,8,29,4,0,3,70,565,C03914,3914,LAJ111,Critico
2023-09-19 00:00:00,KOMATSU 930 E5,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,515,Muestreo,0.99,198,0.18,0,1,0.23,1,0.72,4570,4390,134,19/17/14,17.78,88.24,1.51,0,3,2,4,4,58,5,7,26,7,7,6,24,0,1,9,9,2,1,5,2,91,E03915,3915,LAJ773,Normal
2023-09-20 00:00:00,KOMATSU 950 E3,MANDO FINAL,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.92,223,0.4,1,1,0.57,4,0.33,2895,3950,867,21/17/13,11.07,90.23,3.44,4,2,25,4,7,397,6,44,274,0,7,0,26,6,6,0,30,1,0,9,88,525,E03916,3916,LAJ484,Critico
2023-09-20 00:00:00,KOMATSU 930-E4,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,913,Cambio Aceite,0.96,194,0.0,4,1,0.57,1,0.73,9591,908,884,21/18/16,17.76,107.0,1.62,6,3,7,7,2,387,3,5,86,6,8,7,29,5,3,4,2,1,2,9,76,118,B03917,3917,LAJ797,Normal
2023-09-20 00:00:00,CATERPILLAR 24M,MOTOR,MOBIL DELVAC 15W40,RT2,Muestreo,0.01,209,0.04,3,0,0.02,4,0.33,7927,4323,228,19/18/15,11.71,99.07,1.76,9,1,0,7,4,310,9,11,30,2,4,4,7,1,2,5,10,5,5,4,4,138,A03918,3918,LAJ697,Normal
2023-09-20 00:00:00,CAEX,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.88,241,0.29,0,4,1.4,2,0.81,7964,1812,496,19/19/16,15.07,80.7,1.35,4,0,0,0,8,910,9,12,32,2,9,2,4,1,3,5,0,4,9,0,16,151,D03919,3919,LAJ342,Normal
2023-09-20 00:00:00,KOMATSU 930 E5,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,RT4,Cambio Aceite,0.5,213,0.13,0,2,0.67,1,0.65,8557,2733,239,19/19/14,19.44,93.72,3.69,4,1,28,7,2,970,4,34,201,7,3,6,26,4,1,5,45,7,0,0,28,564,A03920,3920,LAJ422,Critico
2023-09-21 00:00:00,CATERPILLAR 24M,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,914,Cambio Aceite,0.86,223,0.19,0,4,0.47,4,0.51,9659,882,569,21/17/15,11.94,85.62,1.72,9,3,7,1,0,585,6,6,75,6,8,6,1,9,8,4,13,9,0,0,9,162,E03921,3921,LAJ193,Normal
2023-09-21 00:00:00,KOMATSU 930E-4SE,MOTOR TRACCION DER,MOBIL SHC GEAR 680,G128,Muestreo,0.59,247,0.11,1,0,0.21,1,0.26,7676,4064,575,19/16/13,10.23,87.08,1.06,4,1,7,2,1,436,8,7,65,2,0,1,11,2,5,2,0,8,3,4,22,159,E03922,3922,LAJ789,Normal
2023-09-21 00:00:00,KOMATSU 950 E3,MOTOR,MOBIL DELVAC 15W40,914,Cambio Aceite,0.82,224,0.27,2,4,0.17,4,0.88,1595,3174,848,21/17/16,16.41,119.59,3.44,7,4,22,2,9,460,8,36,292,8,7,3,5,6,7,8,34,2,6,6,21,552,B03923,3923,LAJ816,Critico
2023-09-21 00:00:00,KOMATSU 930E-4SE,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT1,Cambio Aceite,0.81,232,0.43,1,2,1.26,4,0.06,4092,4083,973,18/17/13,11.64,93.37,0.99,4,0,8,1,4,657,1,4,9,2,2,5,2,1,5,4,3,2,6,1,86,29,C03924,3924,LAJ307,Normal
2023-09-21 00:00:00,CATERPILLAR 797F,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,G129,Muestreo,0.47,232,0.1,3,3,0.93,4,0.6,5158,745,673,18/18/14,12.05,117.09,2.63,0,3,12,1,2,476,6,17,116,8,9,4,16,2,1,6,22,9,0,8,19,314,B03925,3925,LAJ953,Atencion
2023-09-22 00:00:00,KOMATSU 960 E2-K,MOTOR,MOBIL DELVAC 15W40,513,Cambio Aceite,0.34,239,0.13,0,0,1.26,1,0.27,8658,3053,634,20/17/13,18.77,99.0,2.64,7,2,19,3,3,788,6,23,158,7,3,4,23,9,4,8,18,9,4,4,22,278,D03926,3926,LAJ092,Atencion
2023-09-22 00:00:00,KOMATSU 930-E4,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,RT2,Cambio Aceite,0.77,195,0.48,2,3,0.56,0,0.31,8279,4038,350,21/17/15,11.54,94.53,1.78,7,1,5,1,0,282,5,11,45,3,5,1,3,6,6,4,12,8,9,9,91,176,B03927,3927,LAJ085,Normal
2023-09-22 00:00:00,KOMATSU 980 E5,MOTOR TRACCION DER,MOBIL SHC GEAR 680,G126,Cambio Aceite,0.65,237,0.19,3,1,1.47,1,0.46,6864,829,721,21/19/13,16.31,84.1,0.85,5,3,8,1,7,787,9,7,30,6,5,6,11,4,6,1,2,9,6,5,89,162,D03928,3928,LAJ564,Normal
2023-09-22 00:00:00,KOMATSU 930-E4,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,513,Muestreo,0.97,211,0.1,4,0,0.95,2,0.17,9943,1031,184,21/18/15,15.7,95.47,2.49,7,2,19,6,0,893,4,26,121,2,2,3,16,5,4,2,23,4,3,0,52,315,A03929,3929,LAJ461,Atencion
2023-09-22 00:00:00,KOMATSU 980 E5,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,G129,Muestreo,0.33,234,0.18,1,1,1.54,4,0.93,7274,3197,907,18/18/14,13.82,83.77,2.19,7,0,17,1,5,351,4,25,185,4,9,4,12,8,5,5,24,6,6,5,84,341,B03930,3930,LAJ001,Atencion
2023-09-23 00:00:00,CATERPILLAR 988H,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,911,Cambio Aceite,0.9,232,0.39,3,4,1.44,4,0.13,1373,3531,456,19/17/16,19.0,111.41,1.01,8,3,9,1,3,144,3,14,56,0,7,4,18,2,4,7,11,0,9,6,31,5,E03931,3931,LAJ604,Normal
2023-09-23 00:00:00,KOMATSU 950 E3,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,511,Muestreo,0.83,183,0.36,3,4,1.67,0,0.69,8531,2913,514,19/18/15,17.2,94.67,2.74,6,3,11,9,9,488,6,28,137,1,2,2,21,4,5,4,17,6,1,5,82,288,D03932,3932,LAJ171,Atencion
2023-09-23 00:00:00,CAEX,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,914,Cambio Aceite,0.41,199,0.47,3,2,1.63,0,0.12,5241,3597,466,20/16/16,13.81,101.11,1.84,6,0,7,8,0,949,9,9,76,9,3,4,16,2,0,6,5,5,1,6,58,154,B03933,3933,LAJ879,Normal
2023-09-23 00:00:00,KOMATSU 960 E2-K,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,511,Cambio Aceite,0.33,243,0.14,1,3,1.98,2,0.19,6197,701,165,19/18/13,13.38,108.9,2.6,6,2,19,3,2,457,0,18,100,8,4,5,17,5,7,0,18,7,0,8,23,219,E03934,3934,LAJ336,Atencion
2023-09-23 00:00:00,KOMATSU 980 E5,SISTEMA HIDRAULICO,MOBIL DTE 24,911,Cambio Aceite,0.51,194,0.43,3,0,1.35,1,0.24,1818,2679,956,18/19/16,19.57,119.63,3.96,5,0,25,8,6,207,8,36,242,2,5,2,24,0,1,0,26,4,8,7,79,548,A03935,3935,LAJ412,Critico
2023-09-24 00:00:00,CAEX,MOTOR TRACCION IZQ,MOBIL SHC GEAR 680,912,Cambio Aceite,0.83,228,0.32,0,4,1.87,4,0.36,1798,2258,332,20/16/13,17.15,88.4,1.38,1,3,5,0,0,933,1,5,89,7,2,9,16,1,1,8,10,6,5,3,94,104,C03936,3936,LAJ755,Normal
2023-09-24 00:00:00,KOMATSU 930 E3,SISTEMA HIDRAULICO,MOBIL DTE 24,511,Muestreo,0.78,207,0.31,0,3,0.6,3,0.9,4682,3332,237,20/17/14,11.81,88.12,2.03,8,4,15,5,9,974,5,16,113,6,0,4,3,9,1,4,19,8,8,6,57,306,E03937,3937,LAJ536,Atencion
2023-09-24 00:00:00,KOMATSU 980 E5,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,913,Cambio Aceite,0.16,199,0.34,2,0,1.49,0,0.28,8515,3206,739,18/19/16,18.62,82.73,2.36,4,0,19,6,7,203,4,21,100,2,7,7,28,7,4,7,21,3,0,0,54,382,D03938,3938,LAJ231,Atencion
2023-09-24 00:00:00,CAEX,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,513,Muestreo,0.14,238,0.46,2,2,0.85,2,0.9,7270,1171,482,19/19/13,17.12,118.77,1.3,0,0,4,0,8,771,3,11,21,1,6,5,11,3,9,4,7,7,5,2,73,17,B03939,3939,LAJ125,Normal
2023-09-24 00:00:00,KOMATSU 930 E5,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,G128,Muestreo,0.65,242,0.18,1,2,1.23,2,0.99,7517,3561,516,20/19/13,19.95,104.57,1.96,8,1,7,6,9,747,9,10,85,0,6,1,22,9,6,9,9,7,3,8,0,10,C03940,3940,LAJ660,Normal
2023-09-25 00:00:00,KOMATSU 980 E5,MOTOR,MOBIL DELVAC 15W40,911,Cambio Aceite,0.57,229,0.13,0,1,1.92,1,0.09,7034,860,821,18/16/16,18.78,99.09,0.59,9,1,8,3,5,255,8,14,98,6,4,8,26,1,5,6,14,9,5,6,18,61,C03941,3941,LAJ717,Normal
2023-09-25 00:00:00,KOMATSU 930 E3,MOTOR TRACCION DER,MOBIL SHC GEAR 680,RT3,Muestreo,0.91,229,0.3,0,3,0.37,2,0.07,5292,4087,744,20/17/14,16.67,81.49,2.41,2,3,11,7,7,829,9,19,149,1,8,7,26,0,7,7,18,0,3,8,57,397,D03942,3942,LAJ704,Atencion
2023-09-25 00:00:00,CAEX,SISTEMA HIDRAULICO,MOBIL DTE 24,G127,Muestreo,0.93,210,0.31,0,3,1.04,1,0.47,8576,2391,372,18/19/14,11.59,87.86,3.74,6,1,23,3,6,132,2,45,220,3,1,8,15,1,5,3,40,7,8,1,40,504,A03943,3943,LAJ217,Critico
2023-09-25 00:00:00,KOMATSU 950 E4,DIFERENCIAL DEL,MOBIL MOBILTRANS HD 30,G129,Muestreo,0.52,183,0.35,3,3,0.06,3,0.8,5661,3605,291,20/17/13,14.21,89.11,2.22,4,4,18,8,2,982,8,20,171,5,5,7,27,9,1,6,16,6,1,2,0,273,E03944,3944,LAJ600,Atencion
2023-09-25 00:00:00,KOMATSU 980 E5,SISTEMA HIDRAULICO,MOBIL DTE 24,RT4,Muestreo,0.98,243,0.32,0,0,0.11,2,0.31,9185,2106,703,20/17/15,15.79,89.33,1.74,2,1,4,6,7,576,5,9,96,7,6,3,1,9,1,0,5,1,2,2,2,63,C03945,3945,LAJ599,Normal
2023-09-26 00:00:00,CATERPILLAR 24M,SISTEMA HIDRAULICO,MOBIL DTE 24,RT1,Muestreo,0.56,195,0.08,4,4,0.05,3,0.66,3533,3311,959,20/18/13,19.4,117.11,1.0,6,2,5,7,8,622,1,9,27,3,7,2,6,4,0,8,0,3,0,0,34,130,B03946,3946,LAJ924,Normal
2023-09-26 00:00:00,KOMATSU 930 E5,MANDO FINAL,MOBIL MOBILTRANS HD 30,513,Cambio Aceite,0.89,206,0.22,1,1,1.86,1,0.56,8983,3757,223,18/18/15,10.4,100.23,1.19,8,4,9,2,1,867,9,0,81,7,4,5,25,1,9,3,11,4,6,6,43,153,D03947,3947,LAJ891,Normal
2023-09-26 00:00:00,KOMATSU 950 E3,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT3,Cambio Aceite,0.31,245,0.32,3,3,0.5,1,0.6,9704,4351,488,20/18/13,14.57,117.52,1.09,1,1,0,9,9,79,5,6,83,8,1,0,20,6,2,4,10,5,8,8,58,109,C03948,3948,LAJ690,Normal
2023-09-26 00:00:00,KOMATSU 930E-4SE,MANDO FINAL,MOBIL MOBILTRANS HD 30,914,Cambio Aceite,0.14,199,0.28,2,4,1.39,4,0.41,1136,1403,381,20/19/15,14.08,116.73,3.73,8,2,24,0,3,471,8,32,239,0,8,4,14,9,0,5,40,3,7,4,25,576,E03949,3949,LAJ285,Critico
2023-09-26 00:00:00,KOMATSU 950 E3,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,914,Muestreo,0.36,218,0.27,0,2,0.87,1,0.92,6689,1771,604,21/19/15,11.24,106.87,1.79,6,4,7,8,3,591,9,2,25,0,3,7,20,2,5,0,10,1,3,0,35,49,B03950,3950,LAJ652,Normal
2023-09-27 00:00:00,CATERPILLAR 797F,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,913,Cambio Aceite,0.6,202,0.45,2,0,1.44,1,0.87,1500,2005,464,18/16/15,17.88,87.88,2.23,0,2,13,4,4,773,7,28,112,7,1,8,20,4,6,5,18,9,6,6,61,358,E03951,3951,LAJ993,Atencion
2023-09-27 00:00:00,KOMATSU 930E-4SE,SISTEMA HIDRAULICO,MOBIL DTE 24,RT3,Muestreo,0.1,220,0.26,3,0,0.2,4,0.34,7263,3862,841,20/16/15,18.39,115.27,2.01,6,0,13,2,0,510,7,16,138,2,8,1,16,8,4,0,18,8,6,5,67,215,B03952,3952,LAJ270,Atencion
2023-09-27 00:00:00,CAEX,TRANSMISIÓN,MOBIL MOBILTRANS HD 30,RT4,Cambio Aceite,0.69,211,0.09,1,3,0.88,2,0.5,7365,2244,384,19/17/15,12.94,107.14,2.92,4,0,16,2,8,148,6,24,143,1,0,5,19,5,5,7,19,2,1,0,6,266,B03953,3953,LAJ036,Atencion
2023-09-27 00:00:00,CATERPILLAR 988H,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,913,Cambio Aceite,0.6,219,0.25,0,2,1.44,4,0.25,9467,2714,261,20/17/15,17.95,98.17,0.58,8,4,9,9,2,554,2,14,0,4,9,7,21,0,8,8,11,2,1,7,8,121,A03954,3954,LAJ779,Normal
2023-09-27 00:00:00,KOMATSU 930 E3,DIFERENCIAL TRA,MOBIL MOBILTRANS HD 30,515,Cambio Aceite,0.71,244,0.03,1,4,0.49,1,0.61,3083,4475,991,20/17/16,18.89,101.1,1.2,5,1,9,6,5,55,7,5,33,7,3,9,2,6,8,8,13,3,3,7,24,177,D03955,3955,LAJ982,Normal
2023-09-28 00:00:00,KOMATSU 930 E3,MASA DERECHA,MOBIL MOBILTRANS HD 30,G126,Muestreo,0.28,199,0.35,2,0,0.14,3,0.5,2267,3416,155,18/16/14,19.03,99.15,1.41,2,2,8,7,2,57,6,9,18,4,8,5,15,9,1,6,8,9,2,1,15,47,E03956,3956,LAJ927,Normal
2023-09-28 00:00:00,KOMATSU 930 E5,MASA DERECHA,MOBIL MOBILTRANS HD 30,RT3,Muestreo,0.5,213,0.37,2,4,0.57,0,0.24,3000,4295,396,21/19/16,16.98,81.96,1.88,0,2,3,1,4,546,4,9,43,7,1,7,14,5,2,7,13,5,2,1,68,154,C03957,3957,LAJ672,Normal
2023-09-28 00:00:00,KOMATSU 930 E3,MOTOR,MOBIL DELVAC 15W40,RT1,Muestreo,0.21,183,0.17,4,3,0.7,1,0.61,3297,1568,594,20/16/13,11.05,103.89,3.45,3,3,24,7,2,136,0,31,298,5,5,9,27,5,9,8,40,3,3,8,36,584,B03958,3958,LAJ069,Critico
2023-09-28 00:00:00,KOMATSU 960 E2-K,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,RT3,Muestreo,0.58,214,0.45,0,1,0.83,0,0.42,7264,2696,862,18/19/14,19.93,110.38,0.09,7,3,7,9,3,380,5,8,67,0,3,8,29,9,3,6,9,8,5,4,73,149,A03959,3959,LAJ678,Normal
2023-09-28 00:00:00,CATERPILLAR 797F,MASA IZQUIERDA,MOBIL MOBILTRANS HD 30,513,Muestreo,0.09,202,0.17,1,2,1.26,2,0.96,4827,1469,526,20/17/14,12.48,90.64,1.07,2,4,9,9,6,859,0,9,30,7,1,8,0,9,6,5,5,4,2,2,77,24,E03960,3960,LAJ977,Normal
2023-09-29 00:00:00,CATERPILLAR 988H,MOTOR,MOBIL DELVAC 15W40,RT3,Cambio Aceite,0.81,211,0.39,2,0,1.99,0,0.15,9288,3518,779,19/17/13,17.29,86.63,1.75,1,4,0,6,1,425,4,3,93,9,8,0,9,9,4,7,10,1,5,6,15,105,A03961,3961,LAJ545,Normal
2023-09-29 00:00:00,KOMATSU 930-E4,MANDO FINAL TRA.IZQ,MOBIL MOBILTRANS HD 30,913,Muestreo,0.08,205,0.49,4,1,0.9,3,0.22,1895,3192,669,19/18/13,10.08,90.58,0.03,9,2,2,3,2,533,3,7,1,1,6,8,7,5,4,9,1,7,2,0,86,137,E03962,3962,LAJ067,Normal
2023-09-29 00:00:00,KOMATSU 960 E2-K,MANDO FINAL TRA.DER,MOBIL MOBILTRANS HD 30,G129,Cambio Aceite,0.97,214,0.47,1,1,0.76,0,0.29,9759,3245,644,18/18/14,13.87,87.42,0.15,4,4,6,0,5,554,5,5,64,4,6,9,14,1,5,5,7,1,2,0,27,50,A03963,3963,LAJ826,Normal
2023-09-29 00:00:00,KOMATSU 930E-4SE,MANDO FINAL,MOBIL MOBILTRANS HD 30,G126,Muestreo,0.75,222,0.18,3,3,0.25,4,0.26,1937,3941,430,20/16/16,18.01,115.53,3.71,4,3,26,8,9,679,3,46,223,5,7,8,11,3,0,6,37,6,7,0,49,555,C03964,3964,LAJ239,Critico
